iter	Logloss
343	0.05707715784
344	0.05690895293
345	0.0566978548
346	0.05665291662
347	0.05653802351
348	0.05643829954
349	0.05631341068
350	0.05620421323
351	0.05611149292
352	0.05601885884
353	0.05593465947
354	0.05584001556
355	0.05568149541
356	0.05560202375
357	0.05549294643
358	0.05537492301
359	0.05529735348
360	0.05518249848
361	0.05501115319
362	0.05493389187
363	0.05486561588
364	0.05478849622
365	0.0547076876
366	0.05459504694
367	0.0545071113
368	0.05427389376
369	0.05419021975
370	0.05401824331
371	0.05396533337
372	0.05385764569
373	0.05372508994
374	0.05357892579
375	0.05336164601
376	0.05326070706
377	0.0531734283
378	0.05310137925
379	0.05302983632
380	0.05286831892
381	0.05277220377
382	0.0526253106
383	0.05246791468
384	0.05230867817
385	0.05224723844
386	0.05211476645
387	0.05198638815
388	0.05188294257
389	0.05176456099
390	0.05170155178
391	0.05157463167
392	0.05151627073
393	0.05147334473
394	0.05136148502
395	0.05127950425
396	0.05109214671
397	0.05086980583
398	0.05078366546
399	0.05069670283
400	0.05064337265
401	0.05055628023
402	0.05041861362
403	0.05033236432
404	0.05024687532
405	0.05017394462
406	0.05001961399
407	0.04994234551
408	0.04986468696
409	0.04977553792
410	0.04971274532
411	0.04957216965
412	0.04943225544
413	0.04930203966
414	0.04918239937
415	0.04910886488
416	0.04898574296
417	0.04890880917
418	0.04876033285
419	0.0486458947
420	0.04855303484
421	0.04849120292
422	0.04837859188
423	0.04825554858
424	0.04817401455
425	0.04803428525
426	0.04796394168
427	0.04782454694
428	0.04772926277
429	0.04765474823
430	0.04752828414
431	0.04741912846
432	0.04725254229
433	0.04714579531
434	0.04703117657
435	0.0469392526
436	0.04681304368
437	0.04670063265
438	0.04663004163
439	0.04652190583
440	0.04644581609
441	0.04638548171
442	0.04624149171
443	0.04615899071
444	0.04603481614
445	0.04596640891
446	0.04589915041
447	0.04581870998
448	0.04570761927
449	0.04563672053
450	0.04552693492
451	0.04541538888
452	0.04530454161
453	0.04515946196
454	0.04504973247
455	0.04492499243
456	0.04479900236
457	0.04469160625
458	0.04461280792
459	0.04452562765
460	0.04439472992
461	0.04426645882
462	0.04415976224
463	0.04404934851
464	0.04396238926
465	0.04387707987
466	0.04378257762
467	0.04366038203
468	0.04356600993
469	0.04347268782
470	0.04337110026
471	0.04328546287
472	0.04323195405
473	0.04313449347
474	0.04306387762
475	0.04297386792
476	0.04288637769
477	0.04279849629
478	0.04270506464
479	0.04262956774
480	0.04257490324
481	0.04247913542
482	0.04241551971
483	0.04231839133
484	0.04220887906
485	0.04216959833
486	0.04208214127
487	0.04195961651
488	0.04189682903
489	0.04178568574
490	0.04167574335
491	0.04160538579
492	0.04148004282
493	0.04139549607
494	0.04134042802
495	0.0412922086
496	0.04120672655
497	0.04112970121
498	0.04107517235
499	0.04101745393
500	0.04095467855
501	0.04085405123
502	0.04078136871
503	0.04071534465
504	0.04066575204
505	0.04061456421
506	0.04053342731
507	0.04043022222
508	0.04034227371
509	0.04026463552
510	0.04022280745
511	0.04015694479
512	0.04008587636
513	0.04001889247
514	0.03994096098
515	0.03987350185
516	0.03978882348
517	0.03972575264
518	0.03962996484
519	0.03958807067
520	0.03951950111
521	0.03947627733
522	0.03943387941
523	0.03934634871
524	0.03924858687
525	0.03919931879
526	0.03910312039
527	0.03901404866
528	0.03892347829
529	0.03885306787
530	0.03877678455
531	0.03866571679
532	0.03860265808
533	0.03851532694
534	0.03846311145
535	0.03838490287
536	0.03833750224
537	0.03825075379
538	0.03819471147
539	0.03811063552
540	0.03803019932
541	0.03791435245
542	0.03785331169
543	0.03778503639
544	0.03768722306
545	0.03758151308
546	0.03749916062
547	0.03741589004
548	0.03737124921
549	0.03724646735
550	0.03716320067
551	0.03709555457
552	0.03702274712
553	0.03698717148
554	0.03692729653
555	0.03684017349
556	0.03678845048
557	0.03671886719
558	0.03662671042
559	0.03651629009
560	0.03644084346
561	0.0363384212
562	0.03626977578
563	0.03615921194
564	0.03609589777
565	0.03603430273
566	0.03594463473
567	0.03582273629
568	0.03573890877
569	0.03567097539
570	0.03558957386
571	0.03548184992
572	0.03540563986
573	0.03535701403
574	0.03528982921
575	0.03521340551
576	0.03514380162
577	0.03505245882
578	0.03497993639
579	0.03492603716
580	0.03484757428
581	0.03480782037
582	0.03474151602
583	0.03469970707
584	0.03462843821
585	0.03454554841
586	0.03443799316
587	0.0343901608
588	0.03430172959
589	0.03422616168
590	0.03416147255
591	0.03409253896
592	0.03403604097
593	0.03398911627
594	0.03393626323
595	0.03386304063
596	0.03381455845
597	0.03376464528
598	0.03370368317
599	0.0336517527
600	0.03358003482
601	0.03351588004
602	0.03344976138
603	0.03340507366
604	0.03334848112
605	0.03331267434
606	0.0332326856
607	0.0331900989
608	0.03314847146
609	0.03308941348
610	0.03299347653
611	0.03290171222
612	0.03283106593
613	0.03277024499
614	0.03272957869
615	0.03269039416
616	0.03259043596
617	0.03256126703
618	0.0324948806
619	0.03241665063
620	0.0323385998
621	0.03226040699
622	0.032175695
623	0.03212703125
624	0.03208542151
625	0.03201623005
626	0.03194773414
627	0.03191827035
628	0.03186998946
629	0.03178753203
630	0.03171898258
631	0.03166874401
632	0.0316308234
633	0.03158171618
634	0.03153167266
635	0.03147261128
636	0.03142033653
637	0.03139379457
638	0.03137026957
639	0.03132003112
640	0.03123105777
641	0.03115603943
642	0.03109342292
643	0.03105508317
644	0.03099595523
645	0.03093465042
646	0.03088369855
647	0.03082831397
648	0.030733842
649	0.03067487787
650	0.0306064603
651	0.03054142432
652	0.03043939574
653	0.03038269799
654	0.03029994038
655	0.03023533457
656	0.03019001587
657	0.03015070863
658	0.03011265343
659	0.03005986903
660	0.02999811875
661	0.02993558254
662	0.02989249346
663	0.02983279105
664	0.02977895568
665	0.02973682868
666	0.02962109304
667	0.02953069669
668	0.02947263944
669	0.02938742081
670	0.02934371821
671	0.02924679447
672	0.02917453543
673	0.02909659266
674	0.02903734899
675	0.02894787861
676	0.02891262427
677	0.02886308157
678	0.02881856997
679	0.02875984391
680	0.02873064113
681	0.02867217773
682	0.02857853962
683	0.02853078729
684	0.02850933629
685	0.02847742086
686	0.02841335446
687	0.02834761563
688	0.02829694732
689	0.02820986197
690	0.02814720777
691	0.0281171835
692	0.02808042927
693	0.02804636827
694	0.02800116074
695	0.02793868733
696	0.02789947306
697	0.02787349096
698	0.02780000399
699	0.0277410259
700	0.02769453482
701	0.02765024214
702	0.02759546272
703	0.02754074703
704	0.02748426527
705	0.02744122071
706	0.02738831424
707	0.02735320857
708	0.02730020475
709	0.02726659057
710	0.02719608165
711	0.02712190219
712	0.02706140824
713	0.02701970084
714	0.02694665604
715	0.02691514784
716	0.02688093384
717	0.02683728185
718	0.0267873826
719	0.02675538205
720	0.02671780869
721	0.02668792674
722	0.02663214612
723	0.02654118434
724	0.02651141481
725	0.02644594232
726	0.026400677
727	0.02634681119
728	0.02631429395
729	0.02621002373
730	0.02614428381
731	0.02609404719
732	0.02607143863
733	0.02602217069
734	0.02597617908
735	0.02593340886
736	0.02587234019
737	0.02578974803
738	0.02572684001
739	0.02566548806
740	0.02562417118
741	0.02557751479
742	0.02552382358
743	0.02547626129
744	0.02545528466
745	0.02542328462
746	0.02536198086
747	0.0253206849
748	0.02525720436
749	0.02521722527
750	0.0251780081
751	0.02511418337
752	0.0250750816
753	0.02504489518
754	0.02499960528
755	0.02494903305
756	0.02491363477
757	0.02486129236
758	0.02481305277
759	0.02475866142
760	0.02470341689
761	0.02467764922
762	0.02461924234
763	0.02458829442
764	0.02456070278
765	0.02453222343
766	0.02450594028
767	0.02445197464
768	0.02439463763
769	0.02432082684
770	0.02426789462
771	0.02420424524
772	0.02413051872
773	0.02407077282
774	0.02401807504
775	0.02395310608
776	0.02389932856
777	0.02385616077
778	0.02381121751
779	0.0237668817
780	0.02371308163
781	0.02366721417
782	0.02364668393
783	0.02361863162
784	0.02354898896
785	0.02350302719
786	0.02346119861
787	0.02342771652
788	0.02339772822
789	0.02336670943
790	0.02330795723
791	0.0232677483
792	0.02323628844
793	0.02321428329
794	0.02316830297
795	0.02312274602
796	0.0230889145
797	0.0230347296
798	0.02300533072
799	0.0229496114
